sweep,cell,regime,kind,concentration,floor_regime,contention,contention_ratio,seed,task_workload_hash,scenario_hash,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,unique_archetypes_per_agent_mean,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count,inactive_resources,floor_fraction_by_resource,declaration_source,redraws,reject_reason
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,2089981338,6fb3f1f8baf768cf,2ecdc42dff2bac06,"[[0.1746675839001882, 7.536649377306029e-10, 0.11061827272296523, 0.7147141426231814], [0.625499329457585, 9.901589459213841e-11, 0.37081544821672136, 0.0036852222266777254], [5.005643988711833e-10, 0.9227254090933381, 0.0037862707430681105, 0.07348831966302943], [3.0951504683376e-05, 5.948000355510529e-05, 0.37390906331140805, 0.6260005051803537], [4.486282037833476e-05, 1.3328422460328657e-25, 0.0841330539847196, 0.9158220831949022], [3.046812201913288e-07, 0.9999933825784065, 5.104870369121613e-07, 5.802253336440899e-06]]","[{""research"": 1, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 0, ""code_review"": 7, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 5}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 7}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[2, 2, 2, 2, 2, 1]",0.0,1.8333333333333333,0.28303378808190727,0.7333333333333333,0.1400844046855895,0.09667558819767996,"{""COMPUTE"": 694, ""MEMORY"": 606, ""API_CREDITS"": 298, ""DATASET"": 208}","{""COMPUTE"": 534, ""MEMORY"": 466, ""API_CREDITS"": 229, ""DATASET"": 160}","{""COMPUTE"": 1.299625468164794, ""MEMORY"": 1.3004291845493563, ""API_CREDITS"": 1.3013100436681222, ""DATASET"": 1.3}",4,[],"{""COMPUTE"": 0.09925093632958802, ""MEMORY"": 0.09871244635193133, ""API_CREDITS"": 0.09606986899563319, ""DATASET"": 0.1}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,1751949247,35457ed9cbd9231f,83f743995c45b91b,"[[0.1442596601198595, 0.855504412384574, 0.00023591810326602925, 9.392300440387848e-09], [0.02084089497211442, 0.10740234622762597, 6.927897623867742e-05, 0.8716874798240208], [0.6979966362497128, 3.701849595156329e-07, 0.17800185163014437, 0.12400114193518343], [0.14722723363158102, 0.11389753609952688, 1.4492393362140512e-08, 0.7388752157764988], [1.6468508801832387e-13, 0.2558096924390341, 2.7162856304385138e-17, 0.7441903075608012], [0.9885785122535197, 0.007170224391388375, 7.868530374027455e-12, 0.004251263347223394]]","[{""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 1}]","[1, 1, 3, 3, 2, 2]",0.0,2.0,0.3184799795289524,0.7083333333333334,0.14923678262681245,0.10158318944680637,"{""COMPUTE"": 760, ""MEMORY"": 682, ""API_CREDITS"": 322, ""DATASET"": 272}","{""COMPUTE"": 585, ""MEMORY"": 525, ""API_CREDITS"": 248, ""DATASET"": 209}","{""COMPUTE"": 1.2991452991452992, ""MEMORY"": 1.299047619047619, ""API_CREDITS"": 1.2983870967741935, ""DATASET"": 1.3014354066985645}",4,[],"{""COMPUTE"": 0.09914529914529914, ""MEMORY"": 0.09904761904761905, ""API_CREDITS"": 0.0967741935483871, ""DATASET"": 0.09569377990430622}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,4210982914,128f25cc16e200c6,4ea5aa8448cadb96,"[[0.21762338392864886, 0.5368123153630149, 2.8058386846479318e-14, 0.24556430070830818], [3.2733768825287803e-07, 0.9752178579089437, 0.023411459285773723, 0.001370355467594536], [0.003108054588948397, 7.338570697350486e-07, 1.940036860225049e-08, 0.9968911921536134], [0.9706504728282509, 0.0005526903524157852, 0.00012078112485467339, 0.028676055694478633], [0.9999578525765295, 2.9187743766103475e-05, 4.4358248202991015e-06, 8.523854884268245e-06], [0.28457299240369227, 0.7152597986116512, 2.887608895006236e-11, 0.00016720895578053172]]","[{""research"": 0, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 1, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 0}]","[2, 1, 1, 1, 1, 2]",0.0,1.3333333333333333,0.0905940738665994,0.7333333333333333,0.12287409933994985,0.07543014621582597,"{""COMPUTE"": 870, ""MEMORY"": 750, ""API_CREDITS"": 430, ""DATASET"": 208}","{""COMPUTE"": 669, ""MEMORY"": 577, ""API_CREDITS"": 331, ""DATASET"": 160}","{""COMPUTE"": 1.3004484304932735, ""MEMORY"": 1.2998266897746966, ""API_CREDITS"": 1.299093655589124, ""DATASET"": 1.3}",4,[],"{""COMPUTE"": 0.09865470852017937, ""MEMORY"": 0.09878682842287695, ""API_CREDITS"": 0.09969788519637462, ""DATASET"": 0.1}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,3922112564,fa299358b36214a7,28d97fc2aa5dfbd7,"[[0.9994904496453282, 1.6339815393202168e-22, 3.9372129504603073e-07, 0.0005091566333766934], [0.030480880850819615, 0.6068776444773958, 0.34684726919038106, 0.01579420548140338], [0.9544937004740774, 2.5435333874581027e-07, 0.007199820705992087, 0.03830622446659172], [0.6773728811789136, 0.00889368108219996, 0.3021214293546294, 0.01161200838425709], [0.5626646612527022, 0.00025816006438721405, 1.5718839494022328e-17, 0.4370771786829105], [0.02646601761434392, 0.6065678448603185, 0.11793814325840231, 0.24902799426693545]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 2, ""monitoring"": 1}]","[1, 3, 1, 2, 2, 3]",0.0,2.0,0.3636085007312413,0.5916666666666667,0.04312873176509539,0.02782886021522385,"{""COMPUTE"": 1190, ""MEMORY"": 1004, ""API_CREDITS"": 584, ""DATASET"": 256}","{""COMPUTE"": 915, ""MEMORY"": 772, ""API_CREDITS"": 449, ""DATASET"": 197}","{""COMPUTE"": 1.3005464480874316, ""MEMORY"": 1.3005181347150259, ""API_CREDITS"": 1.3006681514476615, ""DATASET"": 1.299492385786802}",4,[],"{""COMPUTE"": 0.0994535519125683, ""MEMORY"": 0.09974093264248704, ""API_CREDITS"": 0.09799554565701558, ""DATASET"": 0.09644670050761421}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,183163032,6b7658e8aa33a768,5cdd5c84e34e8858,"[[4.940469069004057e-05, 0.999923798679429, 2.7960186702037105e-10, 2.6796350278983284e-05], [3.346827397474145e-07, 1.2772921698098164e-08, 0.0763889459163436, 0.9236107066279949], [0.006374185901552828, 0.8049038877807403, 2.7577372263729507e-06, 0.18871916858048063], [0.0007551855605232257, 1.6576116620626446e-13, 1.1602785901734462e-07, 0.999244698411452], [1.7572224972669604e-05, 1.816957558804469e-11, 0.0023596582829959662, 0.9976227694738616], [0.0006651597920879265, 0.3334406906954065, 4.810027125041414e-07, 0.6658936685097931]]","[{""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 7}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 6}]","[1, 2, 2, 1, 1, 2]",0.0,1.5,0.19243971421530784,0.49166666666666664,0.14664246239693812,0.09858017956909687,"{""COMPUTE"": 428, ""MEMORY"": 424, ""API_CREDITS"": 132, ""DATASET"": 256}","{""COMPUTE"": 329, ""MEMORY"": 326, ""API_CREDITS"": 102, ""DATASET"": 197}","{""COMPUTE"": 1.3009118541033435, ""MEMORY"": 1.3006134969325154, ""API_CREDITS"": 1.2941176470588236, ""DATASET"": 1.299492385786802}",4,[],"{""COMPUTE"": 0.0972644376899696, ""MEMORY"": 0.09815950920245399, ""API_CREDITS"": 0.09803921568627451, ""DATASET"": 0.09644670050761421}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,4222305526,68dfd78be3134dd1,9e7be8197fc70f8a,"[[5.6058834083932514e-05, 0.9987077684225233, 3.595102413892924e-08, 0.0012361367923683709], [0.9994660014895606, 0.0001421890689415869, 4.862782115102368e-05, 0.0003431816203466089], [0.5831800700685933, 0.00023233167221800116, 0.414510451058108, 0.0020771472010807446], [7.04198845303861e-07, 0.9904615670082596, 0.008789401116055393, 0.0007483276768396439], [9.219997335309809e-07, 0.0016873031564476003, 0.9756129453174813, 0.022698829526337606], [0.6507756161230769, 0.0028030875586255916, 1.4960933805464592e-05, 0.3464063353844921]]","[{""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 3}]","[1, 1, 2, 1, 1, 2]",0.0,1.3333333333333333,0.14714267728200817,0.7833333333333333,0.07034422034422035,0.049049330299330306,"{""COMPUTE"": 1050, ""MEMORY"": 866, ""API_CREDITS"": 522, ""DATASET"": 176}","{""COMPUTE"": 808, ""MEMORY"": 666, ""API_CREDITS"": 402, ""DATASET"": 135}","{""COMPUTE"": 1.2995049504950495, ""MEMORY"": 1.3003003003003002, ""API_CREDITS"": 1.2985074626865671, ""DATASET"": 1.3037037037037038}",4,[],"{""COMPUTE"": 0.09900990099009901, ""MEMORY"": 0.0990990990990991, ""API_CREDITS"": 0.09950248756218906, ""DATASET"": 0.0962962962962963}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,3706283824,75d5b47a8755bab0,75b2497bf330beb7,"[[1.4644093349189461e-06, 0.0069026002448709925, 0.00040631557770791284, 0.9926896197680862], [0.0008298688575013939, 0.9736022656101144, 0.025551580206041768, 1.6285326342515895e-05], [0.0009195853938299895, 0.9990804146061699, 4.8794596399910154e-27, 7.11406996208218e-19], [0.0020661131468521893, 0.011682469591278805, 0.98616981251623, 8.160474563900957e-05], [9.59747402106692e-07, 0.9997966709334482, 3.9987230857433405e-12, 0.00020236931515094783], [0.6687822885603831, 0.00011635451236788479, 1.4965345428608786e-09, 0.33110135543071434]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 1}]","[1, 1, 1, 2, 1, 2]",0.0,1.3333333333333333,0.0905940738665994,0.7666666666666667,0.13476076363926834,0.0934745852970152,"{""COMPUTE"": 714, ""MEMORY"": 596, ""API_CREDITS"": 348, ""DATASET"": 128}","{""COMPUTE"": 549, ""MEMORY"": 458, ""API_CREDITS"": 268, ""DATASET"": 98}","{""COMPUTE"": 1.3005464480874316, ""MEMORY"": 1.3013100436681222, ""API_CREDITS"": 1.2985074626865671, ""DATASET"": 1.3061224489795917}",4,[],"{""COMPUTE"": 0.09836065573770492, ""MEMORY"": 0.0982532751091703, ""API_CREDITS"": 0.09701492537313433, ""DATASET"": 0.09183673469387756}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,927763105,d40f3418da821ae5,8eb175f98852ae08,"[[0.28145568013431654, 0.1047524338025197, 0.21731996736433912, 0.3964719186988246], [0.6283169708820979, 0.0009485177915300139, 0.370730900276354, 3.611050018030228e-06], [0.02415389377609244, 0.9370270086223461, 0.012283878219305036, 0.02653521938225646], [0.41211548192796565, 2.7868136675036452e-11, 0.18014972823493527, 0.4077347898092309], [0.09356568671846031, 0.9063446704032315, 3.256600985565596e-05, 5.70768684526097e-05], [5.5805442175069365e-06, 0.6986082554359649, 8.141833900467432e-08, 0.3013860826014786]]","[{""research"": 1, ""code_review"": 0, ""doc_processing"": 4, ""monitoring"": 3}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 2, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 4, ""doc_processing"": 0, ""monitoring"": 4}]","[3, 2, 1, 3, 2, 2]",0.0,2.1666666666666665,0.47771910950606644,0.6583333333333333,0.07373668188736683,0.047273579558223144,"{""COMPUTE"": 808, ""MEMORY"": 671, ""API_CREDITS"": 381, ""DATASET"": 152}","{""COMPUTE"": 622, ""MEMORY"": 516, ""API_CREDITS"": 293, ""DATASET"": 117}","{""COMPUTE"": 1.2990353697749195, ""MEMORY"": 1.300387596899225, ""API_CREDITS"": 1.3003412969283277, ""DATASET"": 1.2991452991452992}",4,[],"{""COMPUTE"": 0.09967845659163987, ""MEMORY"": 0.09883720930232558, ""API_CREDITS"": 0.09897610921501707, ""DATASET"": 0.09401709401709402}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,642816875,a2fb1fcfb651dc66,9ac8aaae0064094b,"[[0.23065680422833928, 0.7533407933583508, 2.811116012345868e-07, 0.01600212130170867], [0.9998941247630916, 0.00010136948526561843, 6.602385764161106e-10, 4.505091404170491e-06], [6.033326551630034e-05, 2.4087710486861083e-06, 0.9999372579619734, 1.4616845045368006e-12], [0.5983968276539392, 7.439815774095593e-05, 0.4015287741696977, 1.8622123877573202e-11], [0.09771384392516656, 2.5135443060506753e-05, 0.36456037065670327, 0.5377006499750698], [0.10864486190767576, 0.002343018504537425, 0.004324140776003405, 0.8846879788117835]]","[{""research"": 2, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 5}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[2, 1, 1, 2, 3, 1]",0.0,1.6666666666666667,0.24344593246780535,0.8,0.13109713623248653,0.0831505278161329,"{""COMPUTE"": 1006, ""MEMORY"": 850, ""API_CREDITS"": 458, ""DATASET"": 240}","{""COMPUTE"": 774, ""MEMORY"": 654, ""API_CREDITS"": 352, ""DATASET"": 185}","{""COMPUTE"": 1.2997416020671835, ""MEMORY"": 1.2996941896024465, ""API_CREDITS"": 1.3011363636363635, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.09948320413436693, ""MEMORY"": 0.09938837920489296, ""API_CREDITS"": 0.09943181818181818, ""DATASET"": 0.0972972972972973}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,2485047775,3e40f341a32fe4e1,1cc03d6b4b621e3c,"[[9.762894023151007e-12, 0.1490973661152351, 0.062044581960871786, 0.7888580519141302], [0.00032995427817323085, 0.9996693411844711, 3.8401351991834667e-14, 7.045373170983978e-07], [0.0007326387289021152, 1.6907794395154894e-08, 0.013380308493893113, 0.9858870358694105], [4.810433357640101e-08, 0.9181908395902033, 0.08162058281697625, 0.00018852948848689449], [0.010896925074917673, 5.759484955043724e-19, 0.9891019927251405, 1.0821999417315767e-06], [5.56325358923423e-19, 0.9999581024141455, 7.784919723802182e-10, 4.1896807362431704e-05]]","[{""research"": 0, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 7, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[2, 1, 1, 2, 1, 1]",0.0,1.3333333333333333,0.1129035473048941,0.7083333333333334,0.1648078319646947,0.1256913021618904,"{""COMPUTE"": 560, ""MEMORY"": 470, ""API_CREDITS"": 254, ""DATASET"": 112}","{""COMPUTE"": 431, ""MEMORY"": 362, ""API_CREDITS"": 195, ""DATASET"": 86}","{""COMPUTE"": 1.2993039443155452, ""MEMORY"": 1.298342541436464, ""API_CREDITS"": 1.3025641025641026, ""DATASET"": 1.302325581395349}",4,[],"{""COMPUTE"": 0.09976798143851508, ""MEMORY"": 0.09944751381215469, ""API_CREDITS"": 0.09743589743589744, ""DATASET"": 0.09302325581395349}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,1464621060,c96babf98ae421af,10be5bc90fce3026,"[[0.9975962127693144, 1.7781799549147618e-05, 0.002386005431132689, 3.831677897927607e-15], [2.9065751458836248e-05, 5.135277929586872e-08, 0.21505745681431393, 0.784913426081448], [1.6868436326563588e-07, 1.1911738046572342e-08, 1.3035543959074944e-15, 0.9999998194038974], [0.4778582327050345, 0.43248270359048024, 0.08962583436466265, 3.32293398225933e-05], [2.32739245063191e-16, 9.229786411738109e-08, 0.7606173335180479, 0.2393825741840878], [1.5767233941185053e-09, 0.9999998980632785, 7.070923909731548e-08, 2.9650758951487953e-08]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 7}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 3, ""code_review"": 5, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 1}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 2, 1, 2, 2, 1]",0.0,1.5,0.17013024077701314,0.85,0.15887064970320738,0.10869274606175579,"{""COMPUTE"": 808, ""MEMORY"": 695, ""API_CREDITS"": 361, ""DATASET"": 216}","{""COMPUTE"": 622, ""MEMORY"": 535, ""API_CREDITS"": 278, ""DATASET"": 166}","{""COMPUTE"": 1.2990353697749195, ""MEMORY"": 1.2990654205607477, ""API_CREDITS"": 1.2985611510791366, ""DATASET"": 1.3012048192771084}",4,[],"{""COMPUTE"": 0.09967845659163987, ""MEMORY"": 0.09906542056074766, ""API_CREDITS"": 0.09712230215827339, ""DATASET"": 0.0963855421686747}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,1594198431,c517a6781e002027,7fb92eaf737ffb66,"[[0.048295482746809996, 0.4064560659785791, 1.2616169695090756e-15, 0.5452484512746097], [0.011139009454996407, 0.9510524295916475, 2.0757459351445544e-06, 0.03780648520742111], [4.822506448255187e-10, 0.9987627236698355, 4.6510855709586835e-12, 0.0012372758432625355], [0.653633049292585, 6.020186139330178e-09, 0.0002800501623244679, 0.3460868945249043], [3.569002681498973e-07, 0.021314483575935773, 0.9786851462930772, 1.323071885829946e-08], [0.0034556067840046684, 0.004229344312674778, 0.9867862152878717, 0.005528833615448872]]","[{""research"": 1, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}]","[3, 1, 1, 2, 1, 1]",0.0,1.5,0.18474309889072493,0.7916666666666666,0.0851010101010101,0.05894650528271219,"{""COMPUTE"": 828, ""MEMORY"": 665, ""API_CREDITS"": 399, ""DATASET"": 104}","{""COMPUTE"": 637, ""MEMORY"": 512, ""API_CREDITS"": 307, ""DATASET"": 80}","{""COMPUTE"": 1.2998430141287285, ""MEMORY"": 1.298828125, ""API_CREDITS"": 1.299674267100977, ""DATASET"": 1.3}",4,[],"{""COMPUTE"": 0.0989010989010989, ""MEMORY"": 0.099609375, ""API_CREDITS"": 0.09771986970684039, ""DATASET"": 0.1}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,2964826275,73f70f2c6236d544,33c0791e650ca0f1,"[[0.9915278800667772, 3.702706828484071e-12, 3.011679704841713e-15, 0.008472119929517028], [0.961163061416953, 0.038836338426681084, 5.831603477359412e-07, 1.6996018235716327e-08], [0.49256036193882724, 0.49033432290223083, 0.012323104358977911, 0.004782210799964028], [0.09857823190698986, 0.9014200884308182, 1.6796621883233345e-06, 3.598669639666834e-15], [0.9268038843060354, 0.00010931942275281904, 0.07307191170849467, 1.4884562716914915e-05], [0.0018492388326830412, 0.998073635271041, 5.193458373991534e-13, 7.712589575675198e-05]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 5, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 1, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 1, 3, 2, 2, 1]",0.0,1.6666666666666667,0.19882698559121595,0.5583333333333333,0.042882214066578404,0.030920266320823786,"{""COMPUTE"": 1200, ""MEMORY"": 1009, ""API_CREDITS"": 615, ""DATASET"": 232}","{""COMPUTE"": 923, ""MEMORY"": 776, ""API_CREDITS"": 473, ""DATASET"": 178}","{""COMPUTE"": 1.3001083423618636, ""MEMORY"": 1.300257731958763, ""API_CREDITS"": 1.3002114164904863, ""DATASET"": 1.303370786516854}",4,[],"{""COMPUTE"": 0.09967497291440953, ""MEMORY"": 0.09922680412371133, ""API_CREDITS"": 0.09936575052854123, ""DATASET"": 0.09550561797752809}",exact_pending_queue,0,
floor,dirichlet_0.1__proportional_0.10__moderate,dirichlet_0.1,dirichlet,0.1,proportional_0.10,moderate,1.3,3703943727,bf71be0643c5965a,3227bbce11b859fb,"[[0.35248517745356434, 0.6425568215744921, 0.004955211857272685, 2.789114670644229e-06], [9.110928099038599e-08, 0.5519076488619246, 0.04809376157242022, 0.39999849845637425], [7.949101910487387e-05, 0.0113032487852403, 0.39664783069392634, 0.5919694295017285], [0.9983119291457394, 1.4533906534416422e-11, 0.0016880234581191837, 4.7381607466660604e-08], [0.001504293029870566, 0.0005999730413633569, 0.9973798166395527, 0.000515917289213315], [8.012302338787013e-14, 0.0006391065645610076, 9.548828346318556e-07, 0.9993599385525241]]","[{""research"": 3, ""code_review"": 5, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 6}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[2, 2, 2, 1, 1, 1]",0.0,1.5,0.2266788441924219,0.8166666666666667,0.13782906907906908,0.08649411448890615,"{""COMPUTE"": 830, ""MEMORY"": 712, ""API_CREDITS"": 364, ""DATASET"": 224}","{""COMPUTE"": 638, ""MEMORY"": 548, ""API_CREDITS"": 280, ""DATASET"": 172}","{""COMPUTE"": 1.3009404388714734, ""MEMORY"": 1.2992700729927007, ""API_CREDITS"": 1.3, ""DATASET"": 1.302325581395349}",4,[],"{""COMPUTE"": 0.0987460815047022, ""MEMORY"": 0.09854014598540146, ""API_CREDITS"": 0.1, ""DATASET"": 0.09883720930232558}",exact_pending_queue,0,
