sweep,cell,regime,concentration,floor_regime,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,feasible,solver_status,fallback_allowed,fallback_used,completion_mean,completion_min,completion_p5,completed_tasks_per_run,quality_adjusted_completion,optional_refinement_rate,capacity_utilization,allocation_consumption,frac_agents_zero_completion,frac_agents_any_used_at_lower_bound,frac_agents_all_used_above_lower_bound,frac_agents_worse_than_equal,alloc_distance_from_equal_mean,mandatory_failures_total,blocked_total,backend_total,capacity_by_resource,mandatory_demand_by_resource,realized_contention_by_resource,capacity_violation,bound_violation,alloc_latency_ms
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,1595745102,drf,none,be465bac15b0db77,81622674880b61e6,True,drf,False,False,0.75,0.5,0.53125,36.0,0.5427083333333333,0.15436507936507937,0.938964241676942,0.9412855377008653,0.0,0.0,1.0,0.16666666666666666,0.10334364952094012,12,30,82,"{""COMPUTE"": 643, ""MEMORY"": 542, ""DATASET"": 148, ""API_CREDITS"": 289}","{""COMPUTE"": 836, ""MEMORY"": 704, ""DATASET"": 192, ""API_CREDITS"": 376}","{""COMPUTE"": 1.3001555209953344, ""MEMORY"": 1.2988929889298892, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.301038062283737}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,1595745102,decomposed_cobb_douglas,COBB_DOUGLAS,be465bac15b0db77,81622674880b61e6,True,decomposed_cobb_douglas,False,False,0.7916666666666666,0.625,0.65625,38.0,0.5656249999999999,0.11130952380952382,0.9408138101109741,0.9408138101109741,0.0,0.0,1.0,0.0,0.03812447187328739,10,34,82,"{""COMPUTE"": 643, ""MEMORY"": 542, ""DATASET"": 148, ""API_CREDITS"": 289}","{""COMPUTE"": 836, ""MEMORY"": 704, ""DATASET"": 192, ""API_CREDITS"": 376}","{""COMPUTE"": 1.3001555209953344, ""MEMORY"": 1.2988929889298892, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.301038062283737}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,1595745102,joint_linear,LINEAR,be465bac15b0db77,81622674880b61e6,True,optimal,False,False,0.0625,0.0,0.0,3.0,0.0375,0.0,0.04808877928483354,0.04808877928483354,0.5,1.0,0.0,1.0,0.794182034647812,45,0,6,"{""COMPUTE"": 643, ""MEMORY"": 542, ""DATASET"": 148, ""API_CREDITS"": 289}","{""COMPUTE"": 836, ""MEMORY"": 704, ""DATASET"": 192, ""API_CREDITS"": 376}","{""COMPUTE"": 1.3001555209953344, ""MEMORY"": 1.2988929889298892, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.301038062283737}",0,0,603
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,1595745102,joint_cobb_douglas,COBB_DOUGLAS,be465bac15b0db77,81622674880b61e6,True,optimal,False,False,0.7916666666666666,0.625,0.65625,38.0,0.5656249999999999,0.11130952380952382,0.9408138101109741,0.9408138101109741,0.0,0.0,1.0,0.0,0.03812447187328739,10,34,82,"{""COMPUTE"": 643, ""MEMORY"": 542, ""DATASET"": 148, ""API_CREDITS"": 289}","{""COMPUTE"": 836, ""MEMORY"": 704, ""DATASET"": 192, ""API_CREDITS"": 376}","{""COMPUTE"": 1.3001555209953344, ""MEMORY"": 1.2988929889298892, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.301038062283737}",0,0,622
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,1595745102,joint_ces,CES,be465bac15b0db77,81622674880b61e6,True,optimal,False,False,0.7916666666666666,0.625,0.65625,38.0,0.5598958333333334,0.07242063492063493,0.9278668310727497,0.9278668310727497,0.0,0.0,1.0,0.0,0.0651899028921771,10,33,82,"{""COMPUTE"": 643, ""MEMORY"": 542, ""DATASET"": 148, ""API_CREDITS"": 289}","{""COMPUTE"": 836, ""MEMORY"": 704, ""DATASET"": 192, ""API_CREDITS"": 376}","{""COMPUTE"": 1.3001555209953344, ""MEMORY"": 1.2988929889298892, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.301038062283737}",0,0,622
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,1595745102,joint_leontief,LEONTIEF,be465bac15b0db77,81622674880b61e6,True,optimal,False,False,0.7708333333333334,0.625,0.65625,37.0,0.5453125000000001,0.05416666666666667,0.935881627620222,0.935881627620222,0.0,0.0,1.0,0.0,0.06020155205135889,11,35,80,"{""COMPUTE"": 643, ""MEMORY"": 542, ""DATASET"": 148, ""API_CREDITS"": 289}","{""COMPUTE"": 836, ""MEMORY"": 704, ""DATASET"": 192, ""API_CREDITS"": 376}","{""COMPUTE"": 1.3001555209953344, ""MEMORY"": 1.2988929889298892, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.301038062283737}",0,0,617
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2413048586,equal,none,65889a103bcbd17c,2b51e381aab7611a,True,equal,False,False,0.7708333333333334,0.625,0.65625,37.0,0.5437500000000001,0.027777777777777776,0.9569825436408977,0.9569825436408977,0.0,0.0,1.0,0.0,0.0,11,34,80,"{""COMPUTE"": 632, ""MEMORY"": 536, ""DATASET"": 154, ""API_CREDITS"": 282}","{""COMPUTE"": 822, ""MEMORY"": 697, ""DATASET"": 200, ""API_CREDITS"": 367}","{""COMPUTE"": 1.3006329113924051, ""MEMORY"": 1.3003731343283582, ""DATASET"": 1.2987012987012987, ""API_CREDITS"": 1.301418439716312}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2413048586,drf,none,65889a103bcbd17c,2b51e381aab7611a,True,drf,False,False,0.6875,0.5,0.53125,33.0,0.5015625,0.1597222222222222,0.9413965087281796,0.94316052467208,0.0,0.0,1.0,0.5,0.07277845072841103,15,28,75,"{""COMPUTE"": 632, ""MEMORY"": 536, ""DATASET"": 154, ""API_CREDITS"": 282}","{""COMPUTE"": 822, ""MEMORY"": 697, ""DATASET"": 200, ""API_CREDITS"": 367}","{""COMPUTE"": 1.3006329113924051, ""MEMORY"": 1.3003731343283582, ""DATASET"": 1.2987012987012987, ""API_CREDITS"": 1.301418439716312}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2413048586,decomposed_cobb_douglas,COBB_DOUGLAS,65889a103bcbd17c,2b51e381aab7611a,True,decomposed_cobb_douglas,False,False,0.7083333333333334,0.5,0.53125,34.0,0.5098958333333333,0.08194444444444444,0.9351620947630923,0.9351620947630923,0.0,0.0,1.0,0.5,0.02738212921580366,14,30,77,"{""COMPUTE"": 632, ""MEMORY"": 536, ""DATASET"": 154, ""API_CREDITS"": 282}","{""COMPUTE"": 822, ""MEMORY"": 697, ""DATASET"": 200, ""API_CREDITS"": 367}","{""COMPUTE"": 1.3006329113924051, ""MEMORY"": 1.3003731343283582, ""DATASET"": 1.2987012987012987, ""API_CREDITS"": 1.301418439716312}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2413048586,joint_linear,LINEAR,65889a103bcbd17c,2b51e381aab7611a,True,optimal,False,False,0.0625,0.0,0.0,3.0,0.0375,0.0,0.048628428927680795,0.048628428927680795,0.5,1.0,0.0,1.0,0.7134065689263887,45,0,6,"{""COMPUTE"": 632, ""MEMORY"": 536, ""DATASET"": 154, ""API_CREDITS"": 282}","{""COMPUTE"": 822, ""MEMORY"": 697, ""DATASET"": 200, ""API_CREDITS"": 367}","{""COMPUTE"": 1.3006329113924051, ""MEMORY"": 1.3003731343283582, ""DATASET"": 1.2987012987012987, ""API_CREDITS"": 1.301418439716312}",0,0,631
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2413048586,joint_cobb_douglas,COBB_DOUGLAS,65889a103bcbd17c,2b51e381aab7611a,True,optimal,False,False,0.7083333333333334,0.5,0.53125,34.0,0.5098958333333333,0.08194444444444444,0.9351620947630923,0.9351620947630923,0.0,0.0,1.0,0.5,0.02738212921580366,14,30,77,"{""COMPUTE"": 632, ""MEMORY"": 536, ""DATASET"": 154, ""API_CREDITS"": 282}","{""COMPUTE"": 822, ""MEMORY"": 697, ""DATASET"": 200, ""API_CREDITS"": 367}","{""COMPUTE"": 1.3006329113924051, ""MEMORY"": 1.3003731343283582, ""DATASET"": 1.2987012987012987, ""API_CREDITS"": 1.301418439716312}",0,0,642
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2413048586,joint_ces,CES,65889a103bcbd17c,2b51e381aab7611a,True,optimal,False,False,0.7291666666666666,0.5,0.53125,35.0,0.5354166666666668,0.2638888888888889,0.9407730673316709,0.9407730673316709,0.0,0.0,1.0,0.3333333333333333,0.052285943685634585,13,29,78,"{""COMPUTE"": 632, ""MEMORY"": 536, ""DATASET"": 154, ""API_CREDITS"": 282}","{""COMPUTE"": 822, ""MEMORY"": 697, ""DATASET"": 200, ""API_CREDITS"": 367}","{""COMPUTE"": 1.3006329113924051, ""MEMORY"": 1.3003731343283582, ""DATASET"": 1.2987012987012987, ""API_CREDITS"": 1.301418439716312}",0,0,624
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2413048586,joint_leontief,LEONTIEF,65889a103bcbd17c,2b51e381aab7611a,True,optimal,False,False,0.7708333333333334,0.625,0.65625,37.0,0.5479166666666666,0.027777777777777776,0.9407730673316709,0.9407730673316709,0.0,0.0,1.0,0.0,0.05102822215724767,11,37,77,"{""COMPUTE"": 632, ""MEMORY"": 536, ""DATASET"": 154, ""API_CREDITS"": 282}","{""COMPUTE"": 822, ""MEMORY"": 697, ""DATASET"": 200, ""API_CREDITS"": 367}","{""COMPUTE"": 1.3006329113924051, ""MEMORY"": 1.3003731343283582, ""DATASET"": 1.2987012987012987, ""API_CREDITS"": 1.301418439716312}",0,0,638
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,453209340,equal,none,9b6d34c26bd299f1,2988d25cc255f116,True,equal,False,False,0.6666666666666666,0.375,0.40625,32.0,0.4916666666666667,0.10416666666666667,0.9298550724637681,0.9298550724637681,0.0,0.0,1.0,0.0,0.0,16,30,76,"{""COMPUTE"": 691, ""MEMORY"": 575, ""DATASET"": 148, ""API_CREDITS"": 311}","{""COMPUTE"": 898, ""MEMORY"": 748, ""DATASET"": 192, ""API_CREDITS"": 404}","{""COMPUTE"": 1.2995658465991318, ""MEMORY"": 1.3008695652173914, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2990353697749195}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,453209340,drf,none,9b6d34c26bd299f1,2988d25cc255f116,True,drf,False,False,0.7291666666666666,0.5,0.53125,35.0,0.525,0.05555555555555555,0.943768115942029,0.9481654047757717,0.0,0.0,1.0,0.16666666666666666,0.14939282018333291,13,33,83,"{""COMPUTE"": 691, ""MEMORY"": 575, ""DATASET"": 148, ""API_CREDITS"": 311}","{""COMPUTE"": 898, ""MEMORY"": 748, ""DATASET"": 192, ""API_CREDITS"": 404}","{""COMPUTE"": 1.2995658465991318, ""MEMORY"": 1.3008695652173914, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2990353697749195}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,453209340,decomposed_cobb_douglas,COBB_DOUGLAS,9b6d34c26bd299f1,2988d25cc255f116,True,decomposed_cobb_douglas,False,False,0.7291666666666666,0.5,0.53125,35.0,0.5390625,0.20158730158730157,0.9414492753623188,0.9414492753623188,0.0,0.0,1.0,0.16666666666666666,0.05786401829990171,13,29,84,"{""COMPUTE"": 691, ""MEMORY"": 575, ""DATASET"": 148, ""API_CREDITS"": 311}","{""COMPUTE"": 898, ""MEMORY"": 748, ""DATASET"": 192, ""API_CREDITS"": 404}","{""COMPUTE"": 1.2995658465991318, ""MEMORY"": 1.3008695652173914, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2990353697749195}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,453209340,joint_linear,LINEAR,9b6d34c26bd299f1,2988d25cc255f116,True,optimal,False,False,0.14583333333333334,0.0,0.0,7.0,0.09895833333333333,0.0,0.16579710144927537,0.16579710144927537,0.3333333333333333,0.8333333333333334,0.16666666666666666,1.0,0.6522513731922587,41,5,16,"{""COMPUTE"": 691, ""MEMORY"": 575, ""DATASET"": 148, ""API_CREDITS"": 311}","{""COMPUTE"": 898, ""MEMORY"": 748, ""DATASET"": 192, ""API_CREDITS"": 404}","{""COMPUTE"": 1.2995658465991318, ""MEMORY"": 1.3008695652173914, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2990353697749195}",0,0,628
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,453209340,joint_cobb_douglas,COBB_DOUGLAS,9b6d34c26bd299f1,2988d25cc255f116,True,optimal,False,False,0.7291666666666666,0.5,0.53125,35.0,0.5390625,0.20158730158730157,0.9414492753623188,0.9414492753623188,0.0,0.0,1.0,0.16666666666666666,0.05786401829990171,13,29,84,"{""COMPUTE"": 691, ""MEMORY"": 575, ""DATASET"": 148, ""API_CREDITS"": 311}","{""COMPUTE"": 898, ""MEMORY"": 748, ""DATASET"": 192, ""API_CREDITS"": 404}","{""COMPUTE"": 1.2995658465991318, ""MEMORY"": 1.3008695652173914, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2990353697749195}",0,0,505
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,453209340,joint_ces,CES,9b6d34c26bd299f1,2988d25cc255f116,True,optimal,False,False,0.7291666666666666,0.625,0.625,35.0,0.5395833333333333,0.16428571428571426,0.9426086956521739,0.9426086956521739,0.0,0.0,1.0,0.3333333333333333,0.10539152072618829,13,27,85,"{""COMPUTE"": 691, ""MEMORY"": 575, ""DATASET"": 148, ""API_CREDITS"": 311}","{""COMPUTE"": 898, ""MEMORY"": 748, ""DATASET"": 192, ""API_CREDITS"": 404}","{""COMPUTE"": 1.2995658465991318, ""MEMORY"": 1.3008695652173914, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2990353697749195}",0,0,628
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,453209340,joint_leontief,LEONTIEF,9b6d34c26bd299f1,2988d25cc255f116,True,optimal,False,False,0.6875,0.5,0.53125,33.0,0.5041666666666668,0.08888888888888889,0.9142028985507247,0.9142028985507247,0.0,0.0,1.0,0.3333333333333333,0.10425356436772619,15,31,79,"{""COMPUTE"": 691, ""MEMORY"": 575, ""DATASET"": 148, ""API_CREDITS"": 311}","{""COMPUTE"": 898, ""MEMORY"": 748, ""DATASET"": 192, ""API_CREDITS"": 404}","{""COMPUTE"": 1.2995658465991318, ""MEMORY"": 1.3008695652173914, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2990353697749195}",0,0,646
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2920410359,equal,none,26a48977ae9220fe,b9eebf9767d01605,True,equal,False,False,0.7291666666666666,0.625,0.625,35.0,0.5437500000000001,0.14444444444444446,0.9386845039018952,0.9386845039018952,0.0,0.0,1.0,0.0,0.0,13,33,80,"{""COMPUTE"": 714, ""MEMORY"": 597, ""DATASET"": 148, ""API_CREDITS"": 335}","{""COMPUTE"": 928, ""MEMORY"": 776, ""DATASET"": 192, ""API_CREDITS"": 436}","{""COMPUTE"": 1.2997198879551821, ""MEMORY"": 1.2998324958123952, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3014925373134327}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2920410359,drf,none,26a48977ae9220fe,b9eebf9767d01605,True,drf,False,False,0.7291666666666666,0.625,0.625,35.0,0.5380208333333334,0.10873015873015873,0.9325529542920847,0.9484126984126984,0.0,0.0,1.0,0.0,0.09907157677851192,13,33,81,"{""COMPUTE"": 714, ""MEMORY"": 597, ""DATASET"": 148, ""API_CREDITS"": 335}","{""COMPUTE"": 928, ""MEMORY"": 776, ""DATASET"": 192, ""API_CREDITS"": 436}","{""COMPUTE"": 1.2997198879551821, ""MEMORY"": 1.2998324958123952, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3014925373134327}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2920410359,decomposed_cobb_douglas,COBB_DOUGLAS,26a48977ae9220fe,b9eebf9767d01605,True,decomposed_cobb_douglas,False,False,0.7708333333333334,0.625,0.625,37.0,0.5703125,0.14047619047619045,0.9509476031215162,0.9509476031215162,0.0,0.0,1.0,0.0,0.03678783916066281,11,34,85,"{""COMPUTE"": 714, ""MEMORY"": 597, ""DATASET"": 148, ""API_CREDITS"": 335}","{""COMPUTE"": 928, ""MEMORY"": 776, ""DATASET"": 192, ""API_CREDITS"": 436}","{""COMPUTE"": 1.2997198879551821, ""MEMORY"": 1.2998324958123952, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3014925373134327}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2920410359,joint_linear,LINEAR,26a48977ae9220fe,b9eebf9767d01605,True,optimal,False,False,0.125,0.0,0.0,6.0,0.08229166666666667,0.0,0.12040133779264214,0.12040133779264214,0.3333333333333333,0.8333333333333334,0.16666666666666666,1.0,0.6558017514121006,42,3,12,"{""COMPUTE"": 714, ""MEMORY"": 597, ""DATASET"": 148, ""API_CREDITS"": 335}","{""COMPUTE"": 928, ""MEMORY"": 776, ""DATASET"": 192, ""API_CREDITS"": 436}","{""COMPUTE"": 1.2997198879551821, ""MEMORY"": 1.2998324958123952, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3014925373134327}",0,0,643
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2920410359,joint_cobb_douglas,COBB_DOUGLAS,26a48977ae9220fe,b9eebf9767d01605,True,optimal,False,False,0.7708333333333334,0.625,0.625,37.0,0.5703125,0.14047619047619045,0.9509476031215162,0.9509476031215162,0.0,0.0,1.0,0.0,0.03790456194405227,11,34,85,"{""COMPUTE"": 714, ""MEMORY"": 597, ""DATASET"": 148, ""API_CREDITS"": 335}","{""COMPUTE"": 928, ""MEMORY"": 776, ""DATASET"": 192, ""API_CREDITS"": 436}","{""COMPUTE"": 1.2997198879551821, ""MEMORY"": 1.2998324958123952, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3014925373134327}",0,0,639
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2920410359,joint_ces,CES,26a48977ae9220fe,b9eebf9767d01605,True,optimal,False,False,0.7708333333333334,0.625,0.625,37.0,0.5682291666666668,0.1365079365079365,0.9481605351170569,0.9481605351170569,0.0,0.0,1.0,0.0,0.06800711670033721,11,34,85,"{""COMPUTE"": 714, ""MEMORY"": 597, ""DATASET"": 148, ""API_CREDITS"": 335}","{""COMPUTE"": 928, ""MEMORY"": 776, ""DATASET"": 192, ""API_CREDITS"": 436}","{""COMPUTE"": 1.2997198879551821, ""MEMORY"": 1.2998324958123952, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3014925373134327}",0,0,639
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2920410359,joint_leontief,LEONTIEF,26a48977ae9220fe,b9eebf9767d01605,True,optimal,False,False,0.7708333333333334,0.625,0.65625,37.0,0.5656249999999999,0.06944444444444443,0.9559643255295429,0.9559643255295429,0.0,0.0,1.0,0.0,0.13937740756435438,11,37,84,"{""COMPUTE"": 714, ""MEMORY"": 597, ""DATASET"": 148, ""API_CREDITS"": 335}","{""COMPUTE"": 928, ""MEMORY"": 776, ""DATASET"": 192, ""API_CREDITS"": 436}","{""COMPUTE"": 1.2997198879551821, ""MEMORY"": 1.2998324958123952, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3014925373134327}",0,0,627
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,4282649469,equal,none,f7e21f235ea30f8e,6d506d3892c4f455,True,equal,False,False,0.7083333333333334,0.625,0.625,34.0,0.5328125,0.2333333333333333,0.9359181475498115,0.9359181475498115,0.0,0.0,1.0,0.0,0.0,14,26,83,"{""COMPUTE"": 729, ""MEMORY"": 618, ""DATASET"": 172, ""API_CREDITS"": 338}","{""COMPUTE"": 948, ""MEMORY"": 804, ""DATASET"": 224, ""API_CREDITS"": 440}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.3009708737864079, ""DATASET"": 1.302325581395349, ""API_CREDITS"": 1.301775147928994}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,4282649469,drf,none,f7e21f235ea30f8e,6d506d3892c4f455,True,drf,False,False,0.7916666666666666,0.5,0.5625,38.0,0.5770833333333334,0.10714285714285714,0.9553042541733979,0.9620390455531453,0.0,0.0,1.0,0.16666666666666666,0.09636686640189862,10,33,87,"{""COMPUTE"": 729, ""MEMORY"": 618, ""DATASET"": 172, ""API_CREDITS"": 338}","{""COMPUTE"": 948, ""MEMORY"": 804, ""DATASET"": 224, ""API_CREDITS"": 440}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.3009708737864079, ""DATASET"": 1.302325581395349, ""API_CREDITS"": 1.301775147928994}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,4282649469,decomposed_cobb_douglas,COBB_DOUGLAS,f7e21f235ea30f8e,6d506d3892c4f455,True,decomposed_cobb_douglas,False,False,0.7708333333333334,0.625,0.65625,37.0,0.5682291666666667,0.14444444444444446,0.9639203015616586,0.9639203015616586,0.0,0.0,1.0,0.0,0.03771773279060919,11,30,87,"{""COMPUTE"": 729, ""MEMORY"": 618, ""DATASET"": 172, ""API_CREDITS"": 338}","{""COMPUTE"": 948, ""MEMORY"": 804, ""DATASET"": 224, ""API_CREDITS"": 440}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.3009708737864079, ""DATASET"": 1.302325581395349, ""API_CREDITS"": 1.301775147928994}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,4282649469,joint_linear,LINEAR,f7e21f235ea30f8e,6d506d3892c4f455,True,optimal,False,False,0.14583333333333334,0.0,0.0,7.0,0.09895833333333333,0.0,0.16370490037695207,0.16370490037695207,0.3333333333333333,0.8333333333333334,0.16666666666666666,1.0,0.612166013033788,41,4,15,"{""COMPUTE"": 729, ""MEMORY"": 618, ""DATASET"": 172, ""API_CREDITS"": 338}","{""COMPUTE"": 948, ""MEMORY"": 804, ""DATASET"": 224, ""API_CREDITS"": 440}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.3009708737864079, ""DATASET"": 1.302325581395349, ""API_CREDITS"": 1.301775147928994}",0,0,625
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,4282649469,joint_cobb_douglas,COBB_DOUGLAS,f7e21f235ea30f8e,6d506d3892c4f455,True,optimal,False,False,0.7708333333333334,0.625,0.65625,37.0,0.5682291666666667,0.14444444444444446,0.9639203015616586,0.9639203015616586,0.0,0.0,1.0,0.0,0.03771254649901513,11,30,87,"{""COMPUTE"": 729, ""MEMORY"": 618, ""DATASET"": 172, ""API_CREDITS"": 338}","{""COMPUTE"": 948, ""MEMORY"": 804, ""DATASET"": 224, ""API_CREDITS"": 440}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.3009708737864079, ""DATASET"": 1.302325581395349, ""API_CREDITS"": 1.301775147928994}",0,0,513
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,4282649469,joint_ces,CES,f7e21f235ea30f8e,6d506d3892c4f455,True,optimal,False,False,0.7708333333333334,0.625,0.625,37.0,0.5729166666666666,0.1597222222222222,0.9445341949380721,0.9445341949380721,0.0,0.0,1.0,0.0,0.07328837432122388,11,32,85,"{""COMPUTE"": 729, ""MEMORY"": 618, ""DATASET"": 172, ""API_CREDITS"": 338}","{""COMPUTE"": 948, ""MEMORY"": 804, ""DATASET"": 224, ""API_CREDITS"": 440}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.3009708737864079, ""DATASET"": 1.302325581395349, ""API_CREDITS"": 1.301775147928994}",0,0,613
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,4282649469,joint_leontief,LEONTIEF,f7e21f235ea30f8e,6d506d3892c4f455,True,optimal,False,False,0.7916666666666666,0.5,0.5625,38.0,0.5713541666666667,0.07242063492063491,0.9520732364028002,0.9520732364028002,0.0,0.0,1.0,0.16666666666666666,0.11217290856303423,10,34,86,"{""COMPUTE"": 729, ""MEMORY"": 618, ""DATASET"": 172, ""API_CREDITS"": 338}","{""COMPUTE"": 948, ""MEMORY"": 804, ""DATASET"": 224, ""API_CREDITS"": 440}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.3009708737864079, ""DATASET"": 1.302325581395349, ""API_CREDITS"": 1.301775147928994}",0,0,625
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2089981338,equal,none,00c79f24d4770271,47e628155d9867c2,True,equal,False,False,0.6666666666666666,0.375,0.4375,32.0,0.5072916666666667,0.3365079365079365,0.9020501138952164,0.9020501138952164,0.0,0.0,1.0,0.0,0.0,16,25,75,"{""COMPUTE"": 680, ""MEMORY"": 585, ""DATASET"": 178, ""API_CREDITS"": 313}","{""COMPUTE"": 884, ""MEMORY"": 761, ""DATASET"": 232, ""API_CREDITS"": 407}","{""COMPUTE"": 1.3, ""MEMORY"": 1.300854700854701, ""DATASET"": 1.303370786516854, ""API_CREDITS"": 1.3003194888178913}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2089981338,drf,none,00c79f24d4770271,47e628155d9867c2,True,drf,False,False,0.7708333333333334,0.5,0.5625,37.0,0.5604166666666667,0.07142857142857142,0.9253986332574032,0.9285714285714286,0.0,0.0,1.0,0.0,0.15583653516380014,11,35,79,"{""COMPUTE"": 680, ""MEMORY"": 585, ""DATASET"": 178, ""API_CREDITS"": 313}","{""COMPUTE"": 884, ""MEMORY"": 761, ""DATASET"": 232, ""API_CREDITS"": 407}","{""COMPUTE"": 1.3, ""MEMORY"": 1.300854700854701, ""DATASET"": 1.303370786516854, ""API_CREDITS"": 1.3003194888178913}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2089981338,decomposed_cobb_douglas,COBB_DOUGLAS,00c79f24d4770271,47e628155d9867c2,True,decomposed_cobb_douglas,False,False,0.8333333333333334,0.625,0.65625,40.0,0.5989583333333334,0.19047619047619047,0.9658314350797267,0.9658314350797267,0.0,0.0,1.0,0.0,0.05796374489109879,8,37,84,"{""COMPUTE"": 680, ""MEMORY"": 585, ""DATASET"": 178, ""API_CREDITS"": 313}","{""COMPUTE"": 884, ""MEMORY"": 761, ""DATASET"": 232, ""API_CREDITS"": 407}","{""COMPUTE"": 1.3, ""MEMORY"": 1.300854700854701, ""DATASET"": 1.303370786516854, ""API_CREDITS"": 1.3003194888178913}",0,0,0
workload,iid_uniform__moderate,iid_uniform,,unit,moderate,2089981338,joint_linear,LINEAR,00c79f24d4770271,47e628155d9867c2,True,optimal,False,False,0.1875,0.0,0.03125,9.0,0.12291666666666666,0.0,0.1560364464692483,0.1560364464692483,0.16666666666666666,0.5,0.5,1.0,0.651165256679863,39,6,18,"{""COMPUTE"": 680, ""MEMORY"": 585, ""DATASET"": 178, ""API_CREDITS"": 313}","{""COMPUTE"": 884, ""MEMORY"": 761, ""DATASET"": 232, ""API_CREDITS"": 407}","{""COMPUTE"": 1.3, ""MEMORY"": 1.300854700854701, ""DATASET"": 1.303370786516854, ""API_CREDITS"": 1.3003194888178913}",0,0,608
