sweep,cell,regime,concentration,floor_regime,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,feasible,solver_status,fallback_allowed,fallback_used,completion_mean,completion_min,completion_p5,completed_tasks_per_run,quality_adjusted_completion,optional_refinement_rate,capacity_utilization,allocation_consumption,frac_agents_zero_completion,frac_agents_any_used_at_lower_bound,frac_agents_all_used_above_lower_bound,frac_agents_worse_than_equal,alloc_distance_from_equal_mean,mandatory_failures_total,blocked_total,backend_total,capacity_by_resource,mandatory_demand_by_resource,realized_contention_by_resource,capacity_violation,bound_violation,alloc_latency_ms
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,4282649469,drf,none,f7e21f235ea30f8e,b056e5192963ed4a,True,drf,False,False,0.5416666666666666,0.375,0.375,26.0,0.39218749999999997,0.06666666666666667,0.8938679245283019,0.8988142292490119,0.0,0.0,1.0,0.3333333333333333,0.06426083455174168,22,26,58,"{""COMPUTE"": 499, ""MEMORY"": 423, ""DATASET"": 118, ""API_CREDITS"": 232}","{""COMPUTE"": 948, ""MEMORY"": 804, ""DATASET"": 224, ""API_CREDITS"": 440}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.900709219858156, ""DATASET"": 1.8983050847457628, ""API_CREDITS"": 1.896551724137931}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,4282649469,joint_linear,LINEAR,f7e21f235ea30f8e,b056e5192963ed4a,True,optimal,False,False,0.25,0.125,0.125,12.0,0.16666666666666666,0.0,0.27358490566037735,0.27358490566037735,0.0,1.0,0.0,1.0,0.6572634471285118,36,10,22,"{""COMPUTE"": 499, ""MEMORY"": 423, ""DATASET"": 118, ""API_CREDITS"": 232}","{""COMPUTE"": 948, ""MEMORY"": 804, ""DATASET"": 224, ""API_CREDITS"": 440}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.900709219858156, ""DATASET"": 1.8983050847457628, ""API_CREDITS"": 1.896551724137931}",0,0,715
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,2089981338,equal,none,00c79f24d4770271,e1e1803451f842f4,True,equal,False,False,0.5208333333333334,0.375,0.40625,25.0,0.37656249999999997,0.05158730158730159,0.8968386023294509,0.8968386023294509,0.0,0.0,1.0,0.0,0.0,23,25,52,"{""COMPUTE"": 465, ""MEMORY"": 401, ""DATASET"": 122, ""API_CREDITS"": 214}","{""COMPUTE"": 884, ""MEMORY"": 761, ""DATASET"": 232, ""API_CREDITS"": 407}","{""COMPUTE"": 1.9010752688172043, ""MEMORY"": 1.8977556109725686, ""DATASET"": 1.901639344262295, ""API_CREDITS"": 1.9018691588785046}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,2089981338,drf,none,00c79f24d4770271,e1e1803451f842f4,True,drf,False,False,0.625,0.375,0.4375,30.0,0.4447916666666667,0.16666666666666666,0.9217970049916805,0.9256474519632414,0.0,0.0,1.0,0.0,0.14462035555968342,18,33,56,"{""COMPUTE"": 465, ""MEMORY"": 401, ""DATASET"": 122, ""API_CREDITS"": 214}","{""COMPUTE"": 884, ""MEMORY"": 761, ""DATASET"": 232, ""API_CREDITS"": 407}","{""COMPUTE"": 1.9010752688172043, ""MEMORY"": 1.8977556109725686, ""DATASET"": 1.901639344262295, ""API_CREDITS"": 1.9018691588785046}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,2089981338,joint_linear,LINEAR,00c79f24d4770271,e1e1803451f842f4,True,optimal,False,False,0.16666666666666666,0.125,0.125,8.0,0.1125,0.0,0.22462562396006655,0.22462562396006655,0.0,0.6666666666666666,0.3333333333333333,1.0,0.8382993854349233,40,7,17,"{""COMPUTE"": 465, ""MEMORY"": 401, ""DATASET"": 122, ""API_CREDITS"": 214}","{""COMPUTE"": 884, ""MEMORY"": 761, ""DATASET"": 232, ""API_CREDITS"": 407}","{""COMPUTE"": 1.9010752688172043, ""MEMORY"": 1.8977556109725686, ""DATASET"": 1.901639344262295, ""API_CREDITS"": 1.9018691588785046}",0,0,688
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,1751949247,equal,none,0e136bbda9a2ce07,9dcec1da5305dfdb,True,equal,False,False,0.4375,0.25,0.28125,21.0,0.3239583333333333,0.16666666666666666,0.9063829787234042,0.9063829787234042,0.0,0.0,1.0,0.0,0.0,27,19,49,"{""COMPUTE"": 466, ""MEMORY"": 392, ""DATASET"": 105, ""API_CREDITS"": 212}","{""COMPUTE"": 886, ""MEMORY"": 745, ""DATASET"": 200, ""API_CREDITS"": 403}","{""COMPUTE"": 1.9012875536480687, ""MEMORY"": 1.9005102040816326, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.900943396226415}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,1751949247,drf,none,0e136bbda9a2ce07,9dcec1da5305dfdb,True,drf,False,False,0.5,0.25,0.28125,24.0,0.3703125,0.375,0.8987234042553192,0.9119170984455959,0.0,0.0,1.0,0.16666666666666666,0.17306287684353516,24,25,51,"{""COMPUTE"": 466, ""MEMORY"": 392, ""DATASET"": 105, ""API_CREDITS"": 212}","{""COMPUTE"": 886, ""MEMORY"": 745, ""DATASET"": 200, ""API_CREDITS"": 403}","{""COMPUTE"": 1.9012875536480687, ""MEMORY"": 1.9005102040816326, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.900943396226415}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,1751949247,joint_linear,LINEAR,0e136bbda9a2ce07,9dcec1da5305dfdb,True,optimal,False,False,0.22916666666666666,0.125,0.125,11.0,0.16145833333333334,0.0,0.2502127659574468,0.2502127659574468,0.0,1.0,0.0,0.8333333333333334,0.7772849504005276,37,15,16,"{""COMPUTE"": 466, ""MEMORY"": 392, ""DATASET"": 105, ""API_CREDITS"": 212}","{""COMPUTE"": 886, ""MEMORY"": 745, ""DATASET"": 200, ""API_CREDITS"": 403}","{""COMPUTE"": 1.9012875536480687, ""MEMORY"": 1.9005102040816326, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.900943396226415}",0,0,777
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,4210982914,equal,none,0f35084df2eb9d7c,dec9401366c7caa1,True,equal,False,False,0.5625,0.5,0.5,27.0,0.3958333333333333,0.041666666666666664,0.8847161572052402,0.8847161572052402,0.0,0.0,1.0,0.0,0.0,21,27,59,"{""COMPUTE"": 461, ""MEMORY"": 382, ""DATASET"": 93, ""API_CREDITS"": 209}","{""COMPUTE"": 876, ""MEMORY"": 726, ""DATASET"": 176, ""API_CREDITS"": 398}","{""COMPUTE"": 1.9002169197396963, ""MEMORY"": 1.9005235602094241, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.9043062200956937}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,4210982914,drf,none,0f35084df2eb9d7c,dec9401366c7caa1,True,drf,False,False,0.5416666666666666,0.375,0.40625,26.0,0.3812499999999999,0.09722222222222221,0.8812227074235808,0.8952972493345164,0.0,0.0,1.0,0.3333333333333333,0.09197605545199324,22,22,60,"{""COMPUTE"": 461, ""MEMORY"": 382, ""DATASET"": 93, ""API_CREDITS"": 209}","{""COMPUTE"": 876, ""MEMORY"": 726, ""DATASET"": 176, ""API_CREDITS"": 398}","{""COMPUTE"": 1.9002169197396963, ""MEMORY"": 1.9005235602094241, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.9043062200956937}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,4210982914,joint_linear,LINEAR,0f35084df2eb9d7c,dec9401366c7caa1,True,optimal,False,False,0.1875,0.125,0.125,9.0,0.125,0.0,0.25851528384279476,0.25851528384279476,0.0,1.0,0.0,1.0,0.7789562133291771,39,7,19,"{""COMPUTE"": 461, ""MEMORY"": 382, ""DATASET"": 93, ""API_CREDITS"": 209}","{""COMPUTE"": 876, ""MEMORY"": 726, ""DATASET"": 176, ""API_CREDITS"": 398}","{""COMPUTE"": 1.9002169197396963, ""MEMORY"": 1.9005235602094241, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.9043062200956937}",0,0,773
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,3922112564,equal,none,8dc9762c036a7714,c67665a4880c4968,True,equal,False,False,0.4791666666666667,0.25,0.28125,23.0,0.3395833333333333,0.0,0.902591599642538,0.902591599642538,0.0,0.0,1.0,0.0,0.0,25,24,52,"{""COMPUTE"": 439, ""MEMORY"": 374, ""DATASET"": 109, ""API_CREDITS"": 197}","{""COMPUTE"": 834, ""MEMORY"": 710, ""DATASET"": 208, ""API_CREDITS"": 374}","{""COMPUTE"": 1.8997722095671983, ""MEMORY"": 1.8983957219251337, ""DATASET"": 1.908256880733945, ""API_CREDITS"": 1.898477157360406}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,3922112564,drf,none,8dc9762c036a7714,c67665a4880c4968,True,drf,False,False,0.4791666666666667,0.25,0.28125,23.0,0.3442708333333333,0.07936507936507936,0.9195710455764075,0.9212175470008953,0.0,0.0,1.0,0.3333333333333333,0.06196787002565456,25,21,53,"{""COMPUTE"": 439, ""MEMORY"": 374, ""DATASET"": 109, ""API_CREDITS"": 197}","{""COMPUTE"": 834, ""MEMORY"": 710, ""DATASET"": 208, ""API_CREDITS"": 374}","{""COMPUTE"": 1.8997722095671983, ""MEMORY"": 1.8983957219251337, ""DATASET"": 1.908256880733945, ""API_CREDITS"": 1.898477157360406}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,3922112564,joint_linear,LINEAR,8dc9762c036a7714,c67665a4880c4968,True,optimal,False,False,0.1875,0.125,0.125,9.0,0.12812500000000002,0.0,0.20017873100983022,0.20017873100983022,0.0,1.0,0.0,0.8333333333333334,0.7849004713029099,39,10,13,"{""COMPUTE"": 439, ""MEMORY"": 374, ""DATASET"": 109, ""API_CREDITS"": 197}","{""COMPUTE"": 834, ""MEMORY"": 710, ""DATASET"": 208, ""API_CREDITS"": 374}","{""COMPUTE"": 1.8997722095671983, ""MEMORY"": 1.8983957219251337, ""DATASET"": 1.908256880733945, ""API_CREDITS"": 1.898477157360406}",0,0,644
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,183163032,equal,none,4d79fa3005d281ee,1bc55602d91d9d64,True,equal,False,False,0.5,0.375,0.375,24.0,0.35729166666666673,0.05555555555555555,0.8849740932642487,0.8849740932642487,0.0,0.0,1.0,0.0,0.0,24,26,42,"{""COMPUTE"": 371, ""MEMORY"": 324, ""DATASET"": 114, ""API_CREDITS"": 156}","{""COMPUTE"": 704, ""MEMORY"": 615, ""DATASET"": 216, ""API_CREDITS"": 297}","{""COMPUTE"": 1.8975741239892183, ""MEMORY"": 1.8981481481481481, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9038461538461537}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,183163032,drf,none,4d79fa3005d281ee,1bc55602d91d9d64,True,drf,False,False,0.4791666666666667,0.25,0.28125,23.0,0.34010416666666665,0.03333333333333333,0.8,0.8455640744797371,0.0,0.0,1.0,0.16666666666666666,0.09875820233422977,25,27,39,"{""COMPUTE"": 371, ""MEMORY"": 324, ""DATASET"": 114, ""API_CREDITS"": 156}","{""COMPUTE"": 704, ""MEMORY"": 615, ""DATASET"": 216, ""API_CREDITS"": 297}","{""COMPUTE"": 1.8975741239892183, ""MEMORY"": 1.8981481481481481, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9038461538461537}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,183163032,joint_linear,LINEAR,4d79fa3005d281ee,1bc55602d91d9d64,True,optimal,False,False,0.125,0.0,0.03125,6.0,0.08750000000000001,0.0,0.1533678756476684,0.1533678756476684,0.16666666666666666,1.0,0.0,1.0,0.7678040337692651,42,8,8,"{""COMPUTE"": 371, ""MEMORY"": 324, ""DATASET"": 114, ""API_CREDITS"": 156}","{""COMPUTE"": 704, ""MEMORY"": 615, ""DATASET"": 216, ""API_CREDITS"": 297}","{""COMPUTE"": 1.8975741239892183, ""MEMORY"": 1.8981481481481481, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9038461538461537}",0,0,690
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,4222305526,equal,none,fa86cd0f601b56ae,5a070198aad03e29,True,equal,False,False,0.5625,0.5,0.5,27.0,0.4010416666666666,0.08888888888888889,0.9196078431372549,0.9196078431372549,0.0,0.0,1.0,0.0,0.0,21,26,51,"{""COMPUTE"": 399, ""MEMORY"": 342, ""DATASET"": 105, ""API_CREDITS"": 174}","{""COMPUTE"": 758, ""MEMORY"": 649, ""DATASET"": 200, ""API_CREDITS"": 331}","{""COMPUTE"": 1.899749373433584, ""MEMORY"": 1.8976608187134503, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9022988505747127}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,4222305526,drf,none,fa86cd0f601b56ae,5a070198aad03e29,True,drf,False,False,0.5,0.375,0.375,24.0,0.35625,0.03333333333333333,0.8441176470588235,0.8524752475247525,0.0,0.0,1.0,0.5,0.10513003023932373,24,26,46,"{""COMPUTE"": 399, ""MEMORY"": 342, ""DATASET"": 105, ""API_CREDITS"": 174}","{""COMPUTE"": 758, ""MEMORY"": 649, ""DATASET"": 200, ""API_CREDITS"": 331}","{""COMPUTE"": 1.899749373433584, ""MEMORY"": 1.8976608187134503, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9022988505747127}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,4222305526,joint_linear,LINEAR,fa86cd0f601b56ae,5a070198aad03e29,True,optimal,False,False,0.14583333333333334,0.125,0.125,7.0,0.10625,0.0,0.16666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,0.799277253019691,41,12,8,"{""COMPUTE"": 399, ""MEMORY"": 342, ""DATASET"": 105, ""API_CREDITS"": 174}","{""COMPUTE"": 758, ""MEMORY"": 649, ""DATASET"": 200, ""API_CREDITS"": 331}","{""COMPUTE"": 1.899749373433584, ""MEMORY"": 1.8976608187134503, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9022988505747127}",0,0,639
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,3706283824,equal,none,1fa53430cc630c33,f510d1f6c858b1e7,True,equal,False,False,0.4791666666666667,0.375,0.375,23.0,0.34739583333333335,0.03333333333333333,0.8812785388127854,0.8812785388127854,0.0,0.0,1.0,0.0,0.0,25,28,49,"{""COMPUTE"": 445, ""MEMORY"": 365, ""DATASET"": 76, ""API_CREDITS"": 209}","{""COMPUTE"": 846, ""MEMORY"": 694, ""DATASET"": 144, ""API_CREDITS"": 398}","{""COMPUTE"": 1.901123595505618, ""MEMORY"": 1.9013698630136986, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9043062200956937}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,3706283824,drf,none,1fa53430cc630c33,f510d1f6c858b1e7,True,drf,False,False,0.5,0.375,0.40625,24.0,0.3640625,0.027777777777777776,0.8648401826484018,0.8704044117647058,0.0,0.0,1.0,0.16666666666666666,0.14695814284786932,24,32,49,"{""COMPUTE"": 445, ""MEMORY"": 365, ""DATASET"": 76, ""API_CREDITS"": 209}","{""COMPUTE"": 846, ""MEMORY"": 694, ""DATASET"": 144, ""API_CREDITS"": 398}","{""COMPUTE"": 1.901123595505618, ""MEMORY"": 1.9013698630136986, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9043062200956937}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,3706283824,joint_linear,LINEAR,1fa53430cc630c33,f510d1f6c858b1e7,True,optimal,False,False,0.1875,0.125,0.125,9.0,0.12916666666666668,0.0,0.2465753424657534,0.2465753424657534,0.0,1.0,0.0,1.0,0.8010285659456802,39,10,16,"{""COMPUTE"": 445, ""MEMORY"": 365, ""DATASET"": 76, ""API_CREDITS"": 209}","{""COMPUTE"": 846, ""MEMORY"": 694, ""DATASET"": 144, ""API_CREDITS"": 398}","{""COMPUTE"": 1.901123595505618, ""MEMORY"": 1.9013698630136986, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9043062200956937}",0,0,664
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,927763105,equal,none,5b2d931777605753,a50b13580b862863,True,equal,False,False,0.5208333333333334,0.375,0.40625,25.0,0.37864583333333335,0.2916666666666667,0.8851132686084142,0.8851132686084142,0.0,0.0,1.0,0.0,0.0,23,17,60,"{""COMPUTE"": 491, ""MEMORY"": 412, ""DATASET"": 114, ""API_CREDITS"": 219}","{""COMPUTE"": 932, ""MEMORY"": 783, ""DATASET"": 216, ""API_CREDITS"": 417}","{""COMPUTE"": 1.8981670061099796, ""MEMORY"": 1.9004854368932038, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.904109589041096}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,927763105,drf,none,5b2d931777605753,a50b13580b862863,True,drf,False,False,0.5208333333333334,0.375,0.375,25.0,0.3703125,0.20833333333333334,0.88915857605178,0.8964110929853181,0.0,0.0,1.0,0.16666666666666666,0.10343775106742475,23,21,60,"{""COMPUTE"": 491, ""MEMORY"": 412, ""DATASET"": 114, ""API_CREDITS"": 219}","{""COMPUTE"": 932, ""MEMORY"": 783, ""DATASET"": 216, ""API_CREDITS"": 417}","{""COMPUTE"": 1.8981670061099796, ""MEMORY"": 1.9004854368932038, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.904109589041096}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,927763105,joint_linear,LINEAR,5b2d931777605753,a50b13580b862863,True,optimal,False,False,0.22916666666666666,0.125,0.125,11.0,0.16979166666666667,0.13095238095238096,0.30663430420711973,0.30663430420711973,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.7187061305254264,37,10,20,"{""COMPUTE"": 491, ""MEMORY"": 412, ""DATASET"": 114, ""API_CREDITS"": 219}","{""COMPUTE"": 932, ""MEMORY"": 783, ""DATASET"": 216, ""API_CREDITS"": 417}","{""COMPUTE"": 1.8981670061099796, ""MEMORY"": 1.9004854368932038, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.904109589041096}",0,0,694
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,642816875,equal,none,3f59994561c4c4f5,0e6ca02ca530d2ee,True,equal,False,False,0.5416666666666666,0.375,0.40625,26.0,0.3927083333333334,0.13194444444444445,0.9049858889934148,0.9049858889934148,0.0,0.0,1.0,0.0,0.0,22,28,50,"{""COMPUTE"": 422, ""MEMORY"": 355, ""DATASET"": 93, ""API_CREDITS"": 193}","{""COMPUTE"": 802, ""MEMORY"": 674, ""DATASET"": 176, ""API_CREDITS"": 366}","{""COMPUTE"": 1.900473933649289, ""MEMORY"": 1.8985915492957746, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.8963730569948187}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,642816875,drf,none,3f59994561c4c4f5,0e6ca02ca530d2ee,True,drf,False,False,0.5208333333333334,0.375,0.375,25.0,0.37552083333333336,0.11666666666666665,0.9143932267168391,0.9161168708765316,0.0,0.0,1.0,0.3333333333333333,0.08378049884981263,23,26,50,"{""COMPUTE"": 422, ""MEMORY"": 355, ""DATASET"": 93, ""API_CREDITS"": 193}","{""COMPUTE"": 802, ""MEMORY"": 674, ""DATASET"": 176, ""API_CREDITS"": 366}","{""COMPUTE"": 1.900473933649289, ""MEMORY"": 1.8985915492957746, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.8963730569948187}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,642816875,joint_linear,LINEAR,3f59994561c4c4f5,0e6ca02ca530d2ee,True,optimal,False,False,0.22916666666666666,0.125,0.125,11.0,0.16145833333333334,0.0,0.27657572906867356,0.27657572906867356,0.0,0.6666666666666666,0.3333333333333333,1.0,0.6718322507751869,37,15,16,"{""COMPUTE"": 422, ""MEMORY"": 355, ""DATASET"": 93, ""API_CREDITS"": 193}","{""COMPUTE"": 802, ""MEMORY"": 674, ""DATASET"": 176, ""API_CREDITS"": 366}","{""COMPUTE"": 1.900473933649289, ""MEMORY"": 1.8985915492957746, ""DATASET"": 1.89247311827957, ""API_CREDITS"": 1.8963730569948187}",0,0,688
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,2485047775,equal,none,a3e70c5fc0b49a7e,2b791d23fb1b99e9,True,equal,False,False,0.5208333333333334,0.5,0.5,25.0,0.37812500000000004,0.041666666666666664,0.9274322169059012,0.9274322169059012,0.0,0.0,1.0,0.0,0.0,23,25,56,"{""COMPUTE"": 499, ""MEMORY"": 418, ""DATASET"": 109, ""API_CREDITS"": 228}","{""COMPUTE"": 948, ""MEMORY"": 794, ""DATASET"": 208, ""API_CREDITS"": 434}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.8995215311004785, ""DATASET"": 1.908256880733945, ""API_CREDITS"": 1.9035087719298245}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,2485047775,drf,none,a3e70c5fc0b49a7e,2b791d23fb1b99e9,True,drf,False,False,0.5,0.375,0.40625,24.0,0.375,0.24166666666666667,0.9513556618819776,0.9536370903277378,0.0,0.0,1.0,0.3333333333333333,0.06490001051073681,24,20,58,"{""COMPUTE"": 499, ""MEMORY"": 418, ""DATASET"": 109, ""API_CREDITS"": 228}","{""COMPUTE"": 948, ""MEMORY"": 794, ""DATASET"": 208, ""API_CREDITS"": 434}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.8995215311004785, ""DATASET"": 1.908256880733945, ""API_CREDITS"": 1.9035087719298245}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,2485047775,joint_linear,LINEAR,a3e70c5fc0b49a7e,2b791d23fb1b99e9,True,optimal,False,False,0.1875,0.125,0.125,9.0,0.12708333333333335,0.0,0.19776714513556617,0.19776714513556617,0.0,1.0,0.0,1.0,0.7845067213911013,39,9,15,"{""COMPUTE"": 499, ""MEMORY"": 418, ""DATASET"": 109, ""API_CREDITS"": 228}","{""COMPUTE"": 948, ""MEMORY"": 794, ""DATASET"": 208, ""API_CREDITS"": 434}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.8995215311004785, ""DATASET"": 1.908256880733945, ""API_CREDITS"": 1.9035087719298245}",0,0,751
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,1464621060,equal,none,284a0e5b333e723f,1c9bc5906647d5ae,True,equal,False,False,0.4791666666666667,0.375,0.375,23.0,0.3567708333333333,0.06944444444444443,0.9151888974556669,0.9151888974556669,0.0,0.0,1.0,0.0,0.0,25,24,56,"{""COMPUTE"": 522, ""MEMORY"": 431, ""DATASET"": 97, ""API_CREDITS"": 247}","{""COMPUTE"": 992, ""MEMORY"": 819, ""DATASET"": 184, ""API_CREDITS"": 469}","{""COMPUTE"": 1.9003831417624522, ""MEMORY"": 1.900232018561485, ""DATASET"": 1.8969072164948453, ""API_CREDITS"": 1.8987854251012146}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,1464621060,drf,none,284a0e5b333e723f,1c9bc5906647d5ae,True,drf,False,False,0.5,0.375,0.375,24.0,0.3703125,0.08333333333333333,0.9167309175019275,0.9209914794732765,0.0,0.0,1.0,0.16666666666666666,0.10419155680649378,24,25,56,"{""COMPUTE"": 522, ""MEMORY"": 431, ""DATASET"": 97, ""API_CREDITS"": 247}","{""COMPUTE"": 992, ""MEMORY"": 819, ""DATASET"": 184, ""API_CREDITS"": 469}","{""COMPUTE"": 1.9003831417624522, ""MEMORY"": 1.900232018561485, ""DATASET"": 1.8969072164948453, ""API_CREDITS"": 1.8987854251012146}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,1464621060,joint_linear,LINEAR,284a0e5b333e723f,1c9bc5906647d5ae,True,optimal,False,False,0.16666666666666666,0.125,0.125,8.0,0.11927083333333333,0.08333333333333333,0.2058596761757903,0.2058596761757903,0.0,1.0,0.0,1.0,0.7356002186457751,40,9,15,"{""COMPUTE"": 522, ""MEMORY"": 431, ""DATASET"": 97, ""API_CREDITS"": 247}","{""COMPUTE"": 992, ""MEMORY"": 819, ""DATASET"": 184, ""API_CREDITS"": 469}","{""COMPUTE"": 1.9003831417624522, ""MEMORY"": 1.900232018561485, ""DATASET"": 1.8969072164948453, ""API_CREDITS"": 1.8987854251012146}",0,0,849
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,1594198431,equal,none,f18d092f209dea89,ce50cddd32b1fb85,True,equal,False,False,0.5208333333333334,0.375,0.375,25.0,0.3880208333333333,0.06944444444444443,0.8906115417743324,0.8906115417743324,0.0,0.0,1.0,0.0,0.0,23,33,51,"{""COMPUTE"": 473, ""MEMORY"": 386, ""DATASET"": 76, ""API_CREDITS"": 226}","{""COMPUTE"": 898, ""MEMORY"": 734, ""DATASET"": 144, ""API_CREDITS"": 430}","{""COMPUTE"": 1.8985200845665962, ""MEMORY"": 1.9015544041450778, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9026548672566372}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,1594198431,drf,none,f18d092f209dea89,ce50cddd32b1fb85,True,drf,False,False,0.5416666666666666,0.375,0.375,26.0,0.39739583333333334,0.08333333333333333,0.8992248062015504,0.9086161879895561,0.0,0.0,1.0,0.3333333333333333,0.17372835056391533,22,32,55,"{""COMPUTE"": 473, ""MEMORY"": 386, ""DATASET"": 76, ""API_CREDITS"": 226}","{""COMPUTE"": 898, ""MEMORY"": 734, ""DATASET"": 144, ""API_CREDITS"": 430}","{""COMPUTE"": 1.8985200845665962, ""MEMORY"": 1.9015544041450778, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9026548672566372}",0,0,0
floor,iid_uniform__proportional_0.25__high,iid_uniform,,proportional_0.25,high,1594198431,joint_linear,LINEAR,f18d092f209dea89,ce50cddd32b1fb85,True,optimal,False,False,0.16666666666666666,0.125,0.125,8.0,0.11614583333333334,0.08333333333333333,0.23169681309216192,0.23169681309216192,0.0,1.0,0.0,1.0,0.7613437537716831,40,7,16,"{""COMPUTE"": 473, ""MEMORY"": 386, ""DATASET"": 76, ""API_CREDITS"": 226}","{""COMPUTE"": 898, ""MEMORY"": 734, ""DATASET"": 144, ""API_CREDITS"": 430}","{""COMPUTE"": 1.8985200845665962, ""MEMORY"": 1.9015544041450778, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9026548672566372}",0,0,739
